Run,Cloud,Job Conf,Workflow,History,Inputs,Tool,Tool Version,State,Slots,Memory,Runtime (Sec),CPU,Memory Limit (Bytes),Memory Max usage (Bytes)
2,sc2,4x16,62efb145ae517c8b,3f1ac089b4e14d5b,read1 read2 cdna gtf,_salmon_kallisto_mtx_to_10x,0.0.1+galaxy6,ok,4.0000000,17179.0000000,3.0000000,3171681093.0000000,17179869184.0000000,82087936.0000000
1,sc2,4x16,62efb145ae517c8b,54fe141db0727a8d,read1 read2 cdna gtf,_ensembl_gtf2gene_list,1.52.0+galaxy0,ok,4.0000000,17179.0000000,126.0000000,126517672924.0000000,17179869184.0000000,1370927104.0000000
3,sc2,16x16,5a682f9862b4224c,3bbb9e973c5de6fb,read1 read2 cdna gtf,join1,unknown,ok,1.0000000,19327.0000000,0E-7,851924926.0000000,19327352832.0000000,36515840.0000000
2,sc2,8x8,d4780f9fa7320067,7be6547da9aa9036,read1 read2 cdna gtf,dropletutils_read_10x,1.0.4+galaxy0,ok,8.0000000,8589.0000000,6.0000000,7369224894.0000000,8589934592.0000000,556527616.0000000
2,sc2,32x32,f4d018d407475fa0,2a7e50e3fe8467dc,read1 read2 cdna gtf,sceasy_convert,0.0.5+galaxy1,ok,32.0000000,34359.0000000,7.0000000,6973894715.0000000,34359738368.0000000,586633216.0000000
1,sc2,4x8,1479ad63a56e38bb,6dcf863015c3734e,read1 read2 cdna gtf,_dropletBarcodePlot,1.6.1+galaxy2,ok,4.0000000,8589.0000000,8.0000000,8173951007.0000000,8589934592.0000000,639668224.0000000
2,sc2,8x32,fc4bea6f673bef60,36194f0341d915dd,read1 read2 cdna gtf,_ensembl_gtf2gene_list,1.52.0+galaxy0,ok,8.0000000,34359.0000000,124.0000000,125206850148.0000000,34359738368.0000000,1370894336.0000000
3,sc2,4x64,4f81d0bb10e9e709,7ddc478faaeda8fd,read1 read2 cdna gtf,CONVERTER_gz_to_uncompressed,unknown,ok,1.0000000,4080.0000000,4.0000000,1448629666.0000000,4080218112.0000000,302915584.0000000
2,sc2,16x32,17e2aa5ca8ebd7cf,c53364e99d573cc0,read1 read2 cdna gtf,join1,unknown,error,,,,,,
3,sc2,4x16,62efb145ae517c8b,57557366775c6a0a,read1 read2 cdna gtf,_dropletBarcodePlot,1.6.1+galaxy2,ok,4.0000000,17179.0000000,12.0000000,12867608144.0000000,17179869184.0000000,1001017344.0000000
