Run,Cloud,Job Conf,Workflow,History,Inputs,Tool,Tool Version,State,Slots,Memory,Runtime (Sec),CPU,Memory Limit (Bytes),Memory Max usage (Bytes)
1,m5n,4x16,37a364a813b21646,8d7c125f287d37ab,ERR015526_2.fastq.gz,bowtie2,2.4.2+galaxy0,ok,4.0000000,16000.0000000,1267.0000000,5041174691091.0000000,16000000000.0000000,8045281280.0000000
1,n1,8x32,50b3f0b390adf30c,ce5d817bbae3720f,SRR592109_2.fastq.gz,bwa_mem,0.7.17.1,ok,8.0000000,32000.0000000,165.0000000,1208945541312.0000000,32000000000.0000000,13489901568.0000000
2,c2,8x32,c03344fc8e33a804,bff3cb38bdf7556c,ERR015526_2.fastq.gz,bwa,0.7.17.4,ok,8.0000000,32000.0000000,2343.0000000,14331971487687.0000000,32000000000.0000000,17258065920.0000000
0,c2,4x8,fef2ee4a0f3859cb,97dd22cc57c51940,SRR592109_2.fastq.gz,hisat2,2.1.0+galaxy7,ok,4.0000000,8000.0000000,40.0000000,145613487647.0000000,8000000000.0000000,7999119360.0000000
0,c2,8x32,c03344fc8e33a804,c1fd38b4eef978b6,ERR015526_2.fastq.gz,bwa,0.7.17.4,ok,8.0000000,32000.0000000,2225.0000000,13480903073394.0000000,32000000000.0000000,17545490432.0000000
2,c2,8x16,e9d54747c092757f,989baae5ec656924,ERR015526_2.fastq.gz,stringtie,2.1.1,ok,8.0000000,16000.0000000,53.0000000,151899834286.0000000,16000000000.0000000,60325888.0000000
0,c2,4x16,4a044893ef120287,16afe4c6dd2842cd,SRR592109_2.fastq.gz,stringtie,2.1.1,ok,4.0000000,16000.0000000,17.0000000,52184020420.0000000,16000000000.0000000,25280512.0000000
2,m5n,8x16,d60228504b629616,d62f255846be537a,ERR015526_2.fastq.gz,bowtie2,2.4.2+galaxy0,ok,8.0000000,16000.0000000,784.0000000,6219138011019.0000000,16000000000.0000000,10300768256.0000000
2,m5,4x16,5740285ab333723f,712c05290f0ccba8,SRR592109_2.fastq.gz,bwa,0.7.17.4,ok,4.0000000,16000.0000000,400.0000000,1343779711553.0000000,16000000000.0000000,11298439168.0000000
0,m5n,4x8,4408e0ce4bd27627,cea1c66b06ebc246,ERR015526_2.fastq.gz,stringtie,2.1.1,ok,4.0000000,8000.0000000,63.0000000,162426759093.0000000,8000000000.0000000,55197696.0000000
